playId,pffPlayId,playType,playTypePrecise,gameId,eliasGameId,sdrEventId,espnScheduleId,espnEventId,pffGameId,sisGameId,gsisGameKey,uniqPlayId,ngsPlaylistKey,teamId,league,teamImageId,teamFullName,team,teamAbbrevName,teamNickName,inFBS,inFCS,activeFBSTeam,activeFCSTeam,teamColor,gameConference,gamepassAwayTeam,gamepassHomeTeam,gamepassDate,seasonYear,gamepassSeasonType,gamepassWeek,wallClock,poss,possAbbrevName,possTeamId,possTeamImageId,side,possession,week,date,gameDate,home,away,team,teamAbbrevName,opponent,opponentAbbrevName,opponentImageId,opponentId,teamPriorScore,opponentPriorScore,teamAfterScore,opponentAfterScore,downStart,distToFirstStart,goalDistStart,pos,startWp,wpa,startEp,epa,yards,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,quarter,gameClock,teamFinalScore,opponentFinalScore,opponentCurrentScore,teamCurrentScore,driveTeamOnOffense,description,game,Game Date,week,qtr,los,down,dist,yds,abbrevName,opponentAbbrevName,poss,ngsPlaySummaryData,tmnDataPublicManualHasPublicHighlight,Date,GameId,PlayId,Qtr,SecsLeftInQ,Team,Opponent,TeamCurrentScore,OppCurrentScore,Down,Dist,LOS,PlayType,DriveNumber,PlayNum,Yds,Sack,Interception,FumbleLost,Incomplete,2PtChoice,2PtResult,FGDist,DriveResult,DesignedQBRun,DefensiveTD,Aborted,Onside,TOleft,OppTOLeft,PlayDesc,TmSpread,OddsTotal,PFFPlayID,reportId
2509,6901305,KICKOFF,Kickoff,29563,,,,,29563,,409083,29563-2509,"409083, 2509",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,,,65,65,,,-0.0032323774276440172,-0.011997867118156178,,12,2,75,15,1,-1,15,End of Half,2,15,24,31,17,9,false,64 Yard Kickoff by (BAY S98) Rhett Armstrong. FairCatch.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,65,0,-,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2509,2,15,Baylor,Houston,9,17,0,-,65,KICKOFF,12,0,0,0,0,0,0,0,,0,End of Half,0,0,0,0,1,1,64 Yard Kickoff by (BAY S98) Rhett Armstrong. FairCatch.,-2,57,6901305,326-undefined
2529,6901325,RUSH,Kneel,29563,,,,,29563,,409083,29563-2529,"409083, 2529",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,75,75,,,-0.01539098385545811,0.015594455868025521,-1,12,2,75,15,1,-1,15,End of Half,2,15,24,31,17,9,false,(:15) Kneel by (HOU 01) Conner Weigman.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,2,75,1,10,-1,BAY,HOU,HOU,false,false,2025-11-29,29563,2529,2,15,Baylor,Houston,9,17,1,10,75,RUSH,12,1,-1,0,0,0,0,0,,0,End of Half,0,0,0,0,1,1,(:15) Kneel by (HOU 01) Conner Weigman.,-2,57,6901325,326-undefined
2564,6901915,KICKOFF,Kickoff,29563,,,,,29563,,409083,29563-2564,"409083, 2564",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,,,65,65,,,-0.8281299377678616,-0.212225911968622,,13,3,75,900,10,40,330,Punt,3,900,24,31,17,9,false,72 Yard Kickoff by (BAY S98) Rhett Armstrong. Touchback.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,65,0,-,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2564,3,900,Baylor,Houston,9,17,0,-,65,KICKOFF,13,0,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,72 Yard Kickoff by (BAY S98) Rhett Armstrong. Touchback.,-2,57,6901915,326-undefined
2582,6901943,PASS,Pass,29563,,,,,29563,,409083,29563-2582,"409083, 2582",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,75,75,,,-1.0376045159972376,-0.9197055502645302,13,13,3,75,900,10,40,330,Punt,3,900,24,31,17,9,false,(15:00) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 13 yards. Tackle by (BAY D33) DJ Coleman.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,75,1,10,13,BAY,HOU,HOU,false,false,2025-11-29,29563,2582,3,900,Baylor,Houston,9,17,1,10,75,PASS,13,1,13,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(15:00) (HOU 01) Conner Weigman pass complete to (HOU 09) Tanner Koziol for 13 yards. Tackle by (BAY D33) DJ Coleman.,-2,57,6901943,326-undefined
2610,6901960,RUSH,Rush,29563,,,,,29563,,409083,29563-2610,"409083, 2610",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,62,62,,,-1.9453868430929175,0.8228855806730501,0,13,3,75,900,10,40,330,Punt,3,870,24,31,17,9,false,(14:30) (HOU 44) Dean Connors rushes for 0 yards. Tackle by (BAY D32) Emar'rion Winston. Assist by (BAY D24) Micah Gifford.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,62,1,10,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2610,3,870,Baylor,Houston,9,17,1,10,62,RUSH,13,2,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(14:30) (HOU 44) Dean Connors rushes for 0 yards. Tackle by (BAY D32) Emar'rion Winston. Assist by (BAY D24) Micah Gifford.,-2,57,6901960,326-undefined
2636,6901986,RUSH,Sack,29563,,,,,29563,,409083,29563-2636,"409083, 2636",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,2,10,62,62,,,-1.1115492629617083,1.298843477659785,-1,13,3,75,900,10,40,330,Punt,3,835,24,31,17,9,false,(13:55) (HOU 01) Conner Weigman sacked for a loss of 1 yards by (BAY D11) Keaton Thomas.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,62,2,10,-1,BAY,HOU,HOU,false,false,2025-11-29,29563,2636,3,835,Baylor,Houston,9,17,2,10,62,RUSH,13,3,-1,1,0,0,0,0,,0,Punt,1,0,0,0,3,3,(13:55) (HOU 01) Conner Weigman sacked for a loss of 1 yards by (BAY D11) Keaton Thomas.,-2,57,6901986,326-undefined
2659,6902013,PASS,Pass,29563,,,,,29563,,409083,29563-2659,"409083, 2659",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,3,11,63,63,,,0.2045808623167271,-0.008037225270109603,10,13,3,75,900,10,40,330,Punt,3,806,24,31,17,9,false,(13:26) (HOU 01) Conner Weigman pass complete to (HOU 00) Amare Thomas for 10 yards.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,63,3,11,10,BAY,HOU,HOU,false,false,2025-11-29,29563,2659,3,806,Baylor,Houston,9,17,3,11,63,PASS,13,4,10,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(13:26) (HOU 01) Conner Weigman pass complete to (HOU 00) Amare Thomas for 10 yards.,-2,57,6902013,326-undefined
2687,6902022,RUSH,Rush,29563,,,,,29563,,409083,29563-2687,"409083, 2687",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,4,1,53,53,,,0.19664783303687358,-2.9456583531546037,2,13,3,75,900,10,40,330,Punt,3,772,24,31,17,9,false,(12:52) (HOU 01) Conner Weigman rushes for 2 yards. Tackle by (BAY D45) Kyland Reed.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,53,4,1,2,BAY,HOU,HOU,false,false,2025-11-29,29563,2687,3,772,Baylor,Houston,9,17,4,1,53,RUSH,13,5,2,0,0,0,0,0,,0,Punt,1,0,0,0,3,3,(12:52) (HOU 01) Conner Weigman rushes for 2 yards. Tackle by (BAY D45) Kyland Reed.,-2,57,6902022,326-undefined
2713,6902059,PASS,Pass,29563,,,,,29563,,409083,29563-2713,"409083, 2713",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,51,51,,,-2.7108224914451315,0.003527249375121078,5,13,3,75,900,10,40,330,Punt,3,733,24,31,17,9,false,(12:13) (HOU 01) Conner Weigman pass complete to (HOU 44) Dean Connors for 5 yards. Tackle by (BAY D22) Reggie Bush II.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,51,1,10,5,BAY,HOU,HOU,false,false,2025-11-29,29563,2713,3,733,Baylor,Houston,9,17,1,10,51,PASS,13,6,5,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(12:13) (HOU 01) Conner Weigman pass complete to (HOU 44) Dean Connors for 5 yards. Tackle by (BAY D22) Reggie Bush II.,-2,57,6902059,326-undefined
2741,6902088,RUSH,Rush,29563,,,,,29563,,409083,29563-2741,"409083, 2741",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,2,5,46,46,,,-2.7072482969853566,-1.276920557432748,13,13,3,75,900,10,40,330,Punt,3,698,24,31,17,9,false,(11:38) (HOU 44) Dean Connors rushes for 13 yards. Tackle by (BAY D24) Micah Gifford.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,46,2,5,13,BAY,HOU,HOU,false,false,2025-11-29,29563,2741,3,698,Baylor,Houston,9,17,2,5,46,RUSH,13,7,13,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(11:38) (HOU 44) Dean Connors rushes for 13 yards. Tackle by (BAY D24) Micah Gifford.,-2,57,6902088,326-undefined
2767,6902106,PASS,Pass,29563,,,,,29563,,409083,29563-2767,"409083, 2767",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,33,33,,,-3.9676146335908147,0.7833532563097588,0,13,3,75,900,10,40,330,Punt,3,667,24,31,17,9,false,(11:07) (HOU 01) Conner Weigman pass incomplete to (HOU 44) Dean Connors,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,33,1,10,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2767,3,667,Baylor,Houston,9,17,1,10,33,PASS,13,8,0,0,0,0,1,0,,0,Punt,0,0,0,0,3,3,(11:07) (HOU 01) Conner Weigman pass incomplete to (HOU 44) Dean Connors,-2,57,6902106,326-undefined
2793,6902132,RUSH,Rush,29563,,,,,29563,,409083,29563-2793,"409083, 2793",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,2,10,33,33,,,-3.173835523869413,1.4792335332844124,-3,13,3,75,900,10,40,330,Punt,3,661,24,31,17,9,false,(11:01) (HOU 01) Conner Weigman rushes for -3 yards. Tackle by (BAY D11) Keaton Thomas.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,33,2,10,-3,BAY,HOU,HOU,false,false,2025-11-29,29563,2793,3,661,Baylor,Houston,9,17,2,10,33,RUSH,13,9,-3,0,0,0,0,0,,0,Punt,1,0,0,0,3,3,(11:01) (HOU 01) Conner Weigman rushes for -3 yards. Tackle by (BAY D11) Keaton Thomas.,-2,57,6902132,326-undefined
2819,6902157,RUSH,Rush,29563,,,,,29563,,409083,29563-2819,"409083, 2819",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,3,13,36,36,,,-1.674914484526417,1.4897921149186442,1,13,3,75,900,10,40,330,Punt,3,625,24,31,17,9,false,(10:25) (HOU 25) DJ Butler rushes for 1 yard. Tackle by (BAY D50) Matthew Fobbs-White. Assist by (BAY D41) Kaleb Burns.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,36,3,13,1,BAY,HOU,HOU,false,false,2025-11-29,29563,2819,3,625,Baylor,Houston,9,17,3,13,36,RUSH,13,10,1,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(10:25) (HOU 25) DJ Butler rushes for 1 yard. Tackle by (BAY D50) Matthew Fobbs-White. Assist by (BAY D41) Kaleb Burns.,-2,57,6902157,326-undefined
2845,6902815,PENALTY,Penalty,29563,,,,,29563,,409083,29563-2845,"409083, 2845",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,4,12,35,35,,,-0.16529433662411835,0,,13,3,75,900,10,40,330,Punt,3,577,24,31,17,9,false,,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,35,4,12,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2845,3,577,Baylor,Houston,9,17,4,12,35,PENALTY,13,0,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,,-2,57,6902815,326-undefined
2872,6902218,PUNT,Punt,29563,,,,,29563,,409083,29563-2872,"409083, 2872",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,4,12,35,35,,,-0.16529433662411835,0.15446732264897808,,13,3,75,900,10,40,330,Punt,3,577,24,31,17,9,false,(9:37) 25 Yard Punt by (HOU S91) Liam Dougherty. OutOfBounds.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,35,4,12,0,BAY,HOU,HOU,false,false,2025-11-29,29563,2872,3,577,Baylor,Houston,9,17,4,12,35,PUNT,13,0,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(9:37) 25 Yard Punt by (HOU S91) Liam Dougherty. OutOfBounds.,-2,57,6902218,326-undefined
2894,6902381,PASS,Pass,29563,,,,,29563,,409083,29563-2894,"409083, 2894",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,90,90,,,-0.008771167969707493,-0.8726882223503301,0,14,3,90,570,6,6,116,Punt,3,570,24,31,17,9,true,(9:30) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,90,1,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,2894,3,570,Baylor,Houston,9,17,1,10,90,PASS,14,1,0,0,0,0,1,0,,0,Punt,0,0,0,0,3,3,(9:30) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,-2,57,6902381,326-undefined
2920,6902409,PASS,Pass,29563,,,,,29563,,409083,29563-2920,"409083, 2920",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,2,10,90,90,,,-0.8701457079910385,0.17257446213829192,7,14,3,90,570,6,6,116,Punt,3,565,24,31,17,9,true,(9:25) (BAY 13) Sawyer Robertson pass complete to (BAY 06) Ashtyn Hawkins for 7 yards. Tackle by (HOU D15) Will James.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,90,2,10,7,BAY,HOU,BAY,false,false,2025-11-29,29563,2920,3,565,Baylor,Houston,9,17,2,10,90,PASS,14,2,7,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(9:25) (BAY 13) Sawyer Robertson pass complete to (BAY 06) Ashtyn Hawkins for 7 yards. Tackle by (HOU D15) Will James.,-2,57,6902409,326-undefined
2948,6902434,PASS,Pass,29563,,,,,29563,,409083,29563-2948,"409083, 2948",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,3,3,83,83,,,-0.6952744071910644,1.494816203709038,5,14,3,90,570,6,6,116,Punt,3,532,24,31,17,9,true,(8:52) (BAY 13) Sawyer Robertson pass complete to (BAY 22) Caden Knighten for 5 yards. Tackle by (HOU D12) Sione Fotu.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,83,3,3,5,BAY,HOU,BAY,false,false,2025-11-29,29563,2948,3,532,Baylor,Houston,9,17,3,3,83,PASS,14,3,5,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(8:52) (BAY 13) Sawyer Robertson pass complete to (BAY 22) Caden Knighten for 5 yards. Tackle by (HOU D12) Sione Fotu.,-2,57,6902434,326-undefined
2976,6902453,RUSH,Rush,29563,,,,,29563,,409083,29563-2976,"409083, 2976",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,1,10,78,78,,,0.8194366964136294,-0.9910394709499634,-1,14,3,90,570,6,6,116,Punt,3,508,24,31,17,9,true,(8:28) (BAY 22) Caden Knighten rushes for -1 yards. Tackle by (HOU D98) Myles Parker. Assist by (HOU D08) Kentrell Webb.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,78,1,10,-1,BAY,HOU,BAY,false,false,2025-11-29,29563,2976,3,508,Baylor,Houston,9,17,1,10,78,RUSH,14,4,-1,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(8:28) (BAY 22) Caden Knighten rushes for -1 yards. Tackle by (HOU D98) Myles Parker. Assist by (HOU D08) Kentrell Webb.,-2,57,6902453,326-undefined
3002,6902472,PASS,Pass,29563,,,,,29563,,409083,29563-3002,"409083, 3002",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,2,11,79,79,,,-0.1587547659776416,-1.2334162149094499,0,14,3,90,570,6,6,116,Punt,3,476,24,31,17,9,true,(7:56) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,79,2,11,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3002,3,476,Baylor,Houston,9,17,2,11,79,PASS,14,5,0,0,0,0,1,0,,0,Punt,0,0,0,0,3,3,(7:56) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,-2,57,6902472,326-undefined
3028,6902503,PASS,Pass,29563,,,,,29563,,409083,29563-3028,"409083, 3028",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,3,11,79,79,,,-1.3761807579443095,-0.629647797125363,0,14,3,90,570,6,6,116,Punt,3,471,24,31,17,9,true,(7:51) (BAY 13) Sawyer Robertson pass incomplete,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,79,3,11,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3028,3,471,Baylor,Houston,9,17,3,11,79,PASS,14,6,0,0,0,0,1,0,,0,Punt,0,0,0,0,3,3,(7:51) (BAY 13) Sawyer Robertson pass incomplete,-2,57,6902503,326-undefined
3054,6902554,PENALTY,Penalty,29563,,,,,29563,,409083,29563-3054,"409083, 3054",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,4,11,79,79,,,-1.9976656912044481,-0.4232818663266118,,14,3,90,570,6,6,116,Punt,3,465,24,31,17,9,true,Penalty on (BAY D20) Placide Djungu-Sungu.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,79,4,11,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3054,3,465,Baylor,Houston,9,17,4,11,79,PENALTY,14,0,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,Penalty on (BAY D20) Placide Djungu-Sungu.,-2,57,6902554,326-undefined
3081,6902564,PUNT,Punt,29563,,,,,29563,,409083,29563-3081,"409083, 3081",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,17,4,16,84,84,,,-2.4154600575870964,0.6896072249949409,,14,3,90,570,6,6,116,Punt,3,465,24,31,17,9,true,(7:45) 53 Yard Punt by (BAY S94) Palmer Williams. Returned 4 yards by (HOU 04) Mekhi Mews. Tackle by (BAY D12) Kyler Beaty.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,84,4,16,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3081,3,465,Baylor,Houston,9,17,4,16,84,PUNT,14,0,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(7:45) 53 Yard Punt by (BAY S94) Palmer Williams. Returned 4 yards by (HOU 04) Mekhi Mews. Tackle by (BAY D12) Kyler Beaty.,-2,57,6902564,326-undefined
3110,6902698,RUSH,Rush,29563,,,,,29563,,409083,29563-3110,"409083, 3110",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,1,10,65,65,,,-1.7166746696350286,0.5355283851039974,2,15,3,65,454,5,65,156,Touchdown,3,454,24,31,17,9,false,(7:34) (HOU 25) DJ Butler rushes for 2 yards. Tackle by (BAY D41) Kaleb Burns.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,65,1,10,2,BAY,HOU,HOU,false,false,2025-11-29,29563,3110,3,454,Baylor,Houston,9,17,1,10,65,RUSH,15,1,2,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(7:34) (HOU 25) DJ Butler rushes for 2 yards. Tackle by (BAY D41) Kaleb Burns.,-2,57,6902698,326-undefined
3136,6902711,PENALTY,PassPenalty,29563,,,,,29563,,409083,29563-3136,"409083, 3136",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,2,8,63,63,,,-1.1740187971606841,-1.4633398923832885,0,15,3,65,454,5,65,156,Touchdown,3,422,24,31,17,9,false,"Penalty on (BAY D18) Caldra Williford, First Down.",HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,63,2,8,0,BAY,HOU,HOU,false,false,2025-11-29,29563,3136,3,422,Baylor,Houston,9,17,2,8,63,PENALTY,15,0,0,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,"Penalty on (BAY D18) Caldra Williford, First Down.",-2,57,6902711,326-undefined
3173,6903195,RUSH,Rush,29563,,,,,29563,,409083,29563-3173,"409083, 3173",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,1,10,52,52,,,-2.6183876959430874,-0.21454279460613743,6,15,3,65,454,5,65,156,Touchdown,3,416,24,31,17,9,false,(6:56) (HOU 44) Dean Connors rushes for 6 yards. Tackle by (BAY D17) Tyler Turner.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,52,1,10,6,BAY,HOU,HOU,false,false,2025-11-29,29563,3173,3,416,Baylor,Houston,9,17,1,10,52,RUSH,15,2,6,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(6:56) (HOU 44) Dean Connors rushes for 6 yards. Tackle by (BAY D17) Tyler Turner.,-2,57,6903195,326-undefined
